file_name,Date_str,Field,Flight,photo_name,height_x,width_x,id_x,lon_degrees,lon_minutes,lon_seconds,lat_degrees,lat_minutes,lat_seconds,id_y,image_id,category_id,center_x,center_y,width_y,height_y
Fotos Drohne\Kontrollfluege\2025_Januar_01\Altes Feld\DJI_0072.JPG,2025_Januar_01,Altes Feld,Flug 1,DJI_0072.JPG,4032,3024,1206,54,22,31.4712,10,9,44.1688,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Altes Feld\DJI_0073.JPG,2025_Januar_01,Altes Feld,Flug 1,DJI_0073.JPG,4032,3024,1207,54,22,31.9619,10,9,44.7183,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Altes Feld\DJI_0074.JPG,2025_Januar_01,Altes Feld,Flug 1,DJI_0074.JPG,4032,3024,1208,54,22,32.4475,10,9,45.2597,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Altes Feld\DJI_0075.JPG,2025_Januar_01,Altes Feld,Flug 1,DJI_0075.JPG,4032,3024,1209,54,22,32.9346,10,9,45.7881,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Altes Feld\DJI_0076.JPG,2025_Januar_01,Altes Feld,Flug 1,DJI_0076.JPG,4032,3024,1210,54,22,33.4256,10,9,46.3478,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Altes Feld\DJI_0077.JPG,2025_Januar_01,Altes Feld,Flug 1,DJI_0077.JPG,4032,3024,1211,54,22,33.9132,10,9,46.891,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Altes Feld\DJI_0078.JPG,2025_Januar_01,Altes Feld,Flug 1,DJI_0078.JPG,4032,3024,1212,54,22,34.4031,10,9,47.4384,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Altes Feld\DJI_0079.JPG,2025_Januar_01,Altes Feld,Flug 1,DJI_0079.JPG,4032,3024,1213,54,22,34.6821,10,9,47.7356,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Neues Feld\DJI_0001.JPG,2025_Januar_01,Neues Feld,Flug 1,DJI_0001.JPG,4032,3024,1214,54,22,28.1001,10,9,44.4001,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Neues Feld\DJI_0002.JPG,2025_Januar_01,Neues Feld,Flug 1,DJI_0002.JPG,4032,3024,1215,54,22,27.587,10,9,43.7762,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Neues Feld\DJI_0003.JPG,2025_Januar_01,Neues Feld,Flug 1,DJI_0003.JPG,4032,3024,1216,54,22,27.1118,10,9,43.19,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Neues Feld\DJI_0004.JPG,2025_Januar_01,Neues Feld,Flug 1,DJI_0004.JPG,4032,3024,1217,54,22,26.6464,10,9,42.6047,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Neues Feld\DJI_0005.JPG,2025_Januar_01,Neues Feld,Flug 1,DJI_0005.JPG,4032,3024,1218,54,22,26.174,10,9,42.0185,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Neues Feld\DJI_0006.JPG,2025_Januar_01,Neues Feld,Flug 1,DJI_0006.JPG,4032,3024,1219,54,22,25.7045,10,9,41.4266,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Neues Feld\DJI_0007.JPG,2025_Januar_01,Neues Feld,Flug 1,DJI_0007.JPG,4032,3024,1220,54,22,25.2299,10,9,40.8351,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Neues Feld\DJI_0008.JPG,2025_Januar_01,Neues Feld,Flug 1,DJI_0008.JPG,4032,3024,1221,54,22,24.7588,10,9,40.2562,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Neues Feld\DJI_0009.JPG,2025_Januar_01,Neues Feld,Flug 1,DJI_0009.JPG,4032,3024,1222,54,22,24.2938,10,9,39.6749,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Neues Feld\DJI_0010.JPG,2025_Januar_01,Neues Feld,Flug 1,DJI_0010.JPG,4032,3024,1223,54,22,23.8256,10,9,39.0836,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Neues Feld\DJI_0011.JPG,2025_Januar_01,Neues Feld,Flug 1,DJI_0011.JPG,4032,3024,1224,54,22,23.5377,10,9,38.7268,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Neues Feld\DJI_0012.JPG,2025_Januar_01,Neues Feld,Flug 1,DJI_0012.JPG,4032,3024,1225,54,22,23.9412,10,9,37.4406,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Neues Feld\DJI_0013.JPG,2025_Januar_01,Neues Feld,Flug 1,DJI_0013.JPG,4032,3024,1226,54,22,24.426,10,9,37.995,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Neues Feld\DJI_0014.JPG,2025_Januar_01,Neues Feld,Flug 1,DJI_0014.JPG,4032,3024,1227,54,22,24.8971,10,9,38.577,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Neues Feld\DJI_0015.JPG,2025_Januar_01,Neues Feld,Flug 1,DJI_0015.JPG,4032,3024,1228,54,22,25.3686,10,9,39.1515,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Neues Feld\DJI_0016.JPG,2025_Januar_01,Neues Feld,Flug 1,DJI_0016.JPG,4032,3024,1229,54,22,25.8398,10,9,39.7524,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Neues Feld\DJI_0017.JPG,2025_Januar_01,Neues Feld,Flug 1,DJI_0017.JPG,4032,3024,1230,54,22,26.3133,10,9,40.3356,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Neues Feld\DJI_0018.JPG,2025_Januar_01,Neues Feld,Flug 1,DJI_0018.JPG,4032,3024,1231,54,22,26.7759,10,9,40.9146,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Neues Feld\DJI_0019.JPG,2025_Januar_01,Neues Feld,Flug 1,DJI_0019.JPG,4032,3024,1232,54,22,27.2491,10,9,41.5066,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Neues Feld\DJI_0020.JPG,2025_Januar_01,Neues Feld,Flug 1,DJI_0020.JPG,4032,3024,1233,54,22,28.193,10,9,42.6689,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Neues Feld\DJI_0021.JPG,2025_Januar_01,Neues Feld,Flug 1,DJI_0021.JPG,4032,3024,1234,54,22,28.4709,10,9,43.0301,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Neues Feld\DJI_0022.JPG,2025_Januar_01,Neues Feld,Flug 1,DJI_0022.JPG,4032,3024,1235,54,22,28.423,10,9,41.1015,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Neues Feld\DJI_0023.JPG,2025_Januar_01,Neues Feld,Flug 1,DJI_0023.JPG,4032,3024,1236,54,22,27.9535,10,9,40.5313,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Neues Feld\DJI_0024.JPG,2025_Januar_01,Neues Feld,Flug 1,DJI_0024.JPG,4032,3024,1237,54,22,27.4812,10,9,39.9399,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Neues Feld\DJI_0025.JPG,2025_Januar_01,Neues Feld,Flug 1,DJI_0025.JPG,4032,3024,1238,54,22,26.5415,10,9,38.7729,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Neues Feld\DJI_0026.JPG,2025_Januar_01,Neues Feld,Flug 1,DJI_0026.JPG,4032,3024,1239,54,22,26.0693,10,9,38.1836,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Neues Feld\DJI_0027.JPG,2025_Januar_01,Neues Feld,Flug 1,DJI_0027.JPG,4032,3024,1240,54,22,25.6038,10,9,37.6072,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Neues Feld\DJI_0028.JPG,2025_Januar_01,Neues Feld,Flug 1,DJI_0028.JPG,4032,3024,1241,54,22,25.1305,10,9,37.0215,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Neues Feld\DJI_0029.JPG,2025_Januar_01,Neues Feld,Flug 1,DJI_0029.JPG,4032,3024,1242,54,22,24.653,10,9,36.4317,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Neues Feld\DJI_0030.JPG,2025_Januar_01,Neues Feld,Flug 1,DJI_0030.JPG,4032,3024,1243,54,22,24.379,10,9,36.0763,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Neues Feld\DJI_0031.JPG,2025_Januar_01,Neues Feld,Flug 1,DJI_0031.JPG,4032,3024,1244,54,22,24.7926,10,9,34.7313,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Neues Feld\DJI_0032.JPG,2025_Januar_01,Neues Feld,Flug 1,DJI_0032.JPG,4032,3024,1245,54,22,25.2672,10,9,35.3412,733,1245,1,0.324455,0.52166,0.012304,0.0209698
Fotos Drohne\Kontrollfluege\2025_Januar_01\Neues Feld\DJI_0033.JPG,2025_Januar_01,Neues Feld,Flug 1,DJI_0033.JPG,4032,3024,1246,54,22,25.7409,10,9,35.9276,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Neues Feld\DJI_0034.JPG,2025_Januar_01,Neues Feld,Flug 1,DJI_0034.JPG,4032,3024,1247,54,22,26.211,10,9,36.5077,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Neues Feld\DJI_0035.JPG,2025_Januar_01,Neues Feld,Flug 1,DJI_0035.JPG,4032,3024,1248,54,22,26.6819,10,9,37.1134,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Neues Feld\DJI_0036.JPG,2025_Januar_01,Neues Feld,Flug 1,DJI_0036.JPG,4032,3024,1249,54,22,27.1554,10,9,37.6914,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Neues Feld\DJI_0037.JPG,2025_Januar_01,Neues Feld,Flug 1,DJI_0037.JPG,4032,3024,1250,54,22,27.6229,10,9,38.2705,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Neues Feld\DJI_0038.JPG,2025_Januar_01,Neues Feld,Flug 1,DJI_0038.JPG,4032,3024,1251,54,22,28.096,10,9,38.861,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Neues Feld\DJI_0039.JPG,2025_Januar_01,Neues Feld,Flug 1,DJI_0039.JPG,4032,3024,1252,54,22,28.5675,10,9,39.4461,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_01\Neues Feld\DJI_0040.JPG,2025_Januar_01,Neues Feld,Flug 1,DJI_0040.JPG,4032,3024,1253,54,22,29.0363,10,9,40.0258,734,1253,0,0.716795,0.0625594,0.0212911,0.0335525
Fotos Drohne\Kontrollfluege\2025_Januar_01\Neues Feld\DJI_0041.JPG,2025_Januar_01,Neues Feld,Flug 1,DJI_0041.JPG,4032,3024,1254,54,22,29.3052,10,9,40.3654,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Altes Feld\DJI_0043.JPG,2025_Januar_09,Altes Feld,Flug 1,DJI_0043.JPG,4032,3024,1255,54,22,33.7114,10,9,51.9737,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Altes Feld\DJI_0044.JPG,2025_Januar_09,Altes Feld,Flug 1,DJI_0044.JPG,4032,3024,1256,54,22,33.2118,10,9,51.4507,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Altes Feld\DJI_0045.JPG,2025_Januar_09,Altes Feld,Flug 1,DJI_0045.JPG,4032,3024,1257,54,22,32.7264,10,9,50.9079,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Altes Feld\DJI_0046.JPG,2025_Januar_09,Altes Feld,Flug 1,DJI_0046.JPG,4032,3024,1258,54,22,32.2378,10,9,50.3677,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Altes Feld\DJI_0047.JPG,2025_Januar_09,Altes Feld,Flug 1,DJI_0047.JPG,4032,3024,1259,54,22,31.7461,10,9,49.8277,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Altes Feld\DJI_0048.JPG,2025_Januar_09,Altes Feld,Flug 1,DJI_0048.JPG,4032,3024,1260,54,22,31.2552,10,9,49.286,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Altes Feld\DJI_0049.JPG,2025_Januar_09,Altes Feld,Flug 1,DJI_0049.JPG,4032,3024,1261,54,22,30.2791,10,9,48.1951,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Altes Feld\DJI_0050.JPG,2025_Januar_09,Altes Feld,Flug 1,DJI_0050.JPG,4032,3024,1262,54,22,29.7896,10,9,47.6512,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Altes Feld\DJI_0051.JPG,2025_Januar_09,Altes Feld,Flug 1,DJI_0051.JPG,4032,3024,1263,54,22,29.3538,10,9,47.1626,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Altes Feld\DJI_0052.JPG,2025_Januar_09,Altes Feld,Flug 1,DJI_0052.JPG,4032,3024,1264,54,22,29.8929,10,9,45.9765,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Altes Feld\DJI_0053.JPG,2025_Januar_09,Altes Feld,Flug 1,DJI_0053.JPG,4032,3024,1265,54,22,30.3853,10,9,46.5301,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Altes Feld\DJI_0054.JPG,2025_Januar_09,Altes Feld,Flug 1,DJI_0054.JPG,4032,3024,1266,54,22,30.8711,10,9,47.0661,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Altes Feld\DJI_0055.JPG,2025_Januar_09,Altes Feld,Flug 1,DJI_0055.JPG,4032,3024,1267,54,22,31.3597,10,9,47.6155,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Altes Feld\DJI_0056.JPG,2025_Januar_09,Altes Feld,Flug 1,DJI_0056.JPG,4032,3024,1268,54,22,31.8475,10,9,48.159,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Altes Feld\DJI_0057.JPG,2025_Januar_09,Altes Feld,Flug 1,DJI_0057.JPG,4032,3024,1269,54,22,32.3333,10,9,48.6998,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Altes Feld\DJI_0058.JPG,2025_Januar_09,Altes Feld,Flug 1,DJI_0058.JPG,4032,3024,1270,54,22,32.8207,10,9,49.2421,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Altes Feld\DJI_0059.JPG,2025_Januar_09,Altes Feld,Flug 1,DJI_0059.JPG,4032,3024,1271,54,22,33.3101,10,9,49.7802,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Altes Feld\DJI_0060.JPG,2025_Januar_09,Altes Feld,Flug 1,DJI_0060.JPG,4032,3024,1272,54,22,34.0245,10,9,50.5762,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Altes Feld\DJI_0061.JPG,2025_Januar_09,Altes Feld,Flug 1,DJI_0061.JPG,4032,3024,1273,54,22,34.3537,10,9,49.1674,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Altes Feld\DJI_0062.JPG,2025_Januar_09,Altes Feld,Flug 1,DJI_0062.JPG,4032,3024,1274,54,22,33.8722,10,9,48.6184,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Altes Feld\DJI_0063.JPG,2025_Januar_09,Altes Feld,Flug 1,DJI_0063.JPG,4032,3024,1275,54,22,33.3852,10,9,48.0744,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Altes Feld\DJI_0064.JPG,2025_Januar_09,Altes Feld,Flug 1,DJI_0064.JPG,4032,3024,1276,54,22,32.8937,10,9,47.5291,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Altes Feld\DJI_0065.JPG,2025_Januar_09,Altes Feld,Flug 1,DJI_0065.JPG,4032,3024,1277,54,22,32.4038,10,9,46.988,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Altes Feld\DJI_0066.JPG,2025_Januar_09,Altes Feld,Flug 1,DJI_0066.JPG,4032,3024,1278,54,22,31.9188,10,9,46.4439,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Altes Feld\DJI_0067.JPG,2025_Januar_09,Altes Feld,Flug 1,DJI_0067.JPG,4032,3024,1279,54,22,31.4298,10,9,45.9009,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Altes Feld\DJI_0068.JPG,2025_Januar_09,Altes Feld,Flug 1,DJI_0068.JPG,4032,3024,1280,54,22,30.942,10,9,45.3607,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Altes Feld\DJI_0069.JPG,2025_Januar_09,Altes Feld,Flug 1,DJI_0069.JPG,4032,3024,1281,54,22,30.4584,10,9,44.8216,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Altes Feld\DJI_0070.JPG,2025_Januar_09,Altes Feld,Flug 1,DJI_0070.JPG,4032,3024,1282,54,22,30.4461,10,9,44.8054,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Altes Feld\DJI_0071.JPG,2025_Januar_09,Altes Feld,Flug 1,DJI_0071.JPG,4032,3024,1283,54,22,30.9841,10,9,43.6144,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Altes Feld\DJI_0072.JPG,2025_Januar_09,Altes Feld,Flug 1,DJI_0072.JPG,4032,3024,1284,54,22,31.4735,10,9,44.1725,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Altes Feld\DJI_0073.JPG,2025_Januar_09,Altes Feld,Flug 1,DJI_0073.JPG,4032,3024,1285,54,22,31.9599,10,9,44.7158,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Altes Feld\DJI_0074.JPG,2025_Januar_09,Altes Feld,Flug 1,DJI_0074.JPG,4032,3024,1286,54,22,32.4479,10,9,45.2582,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Altes Feld\DJI_0075.JPG,2025_Januar_09,Altes Feld,Flug 1,DJI_0075.JPG,4032,3024,1287,54,22,32.9372,10,9,45.8042,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Altes Feld\DJI_0076.JPG,2025_Januar_09,Altes Feld,Flug 1,DJI_0076.JPG,4032,3024,1288,54,22,33.4233,10,9,46.3438,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Altes Feld\DJI_0077.JPG,2025_Januar_09,Altes Feld,Flug 1,DJI_0077.JPG,4032,3024,1289,54,22,34.4004,10,9,47.4323,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Altes Feld\DJI_0078.JPG,2025_Januar_09,Altes Feld,Flug 1,DJI_0078.JPG,4032,3024,1290,54,22,34.6846,10,9,47.7381,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Neues Feld\DJI_0001.JPG,2025_Januar_09,Neues Feld,Flug 1,DJI_0001.JPG,4032,3024,1291,54,22,28.14,10,9,44.4002,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Neues Feld\DJI_0002.JPG,2025_Januar_09,Neues Feld,Flug 1,DJI_0002.JPG,4032,3024,1292,54,22,27.5933,10,9,43.7786,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Neues Feld\DJI_0003.JPG,2025_Januar_09,Neues Feld,Flug 1,DJI_0003.JPG,4032,3024,1293,54,22,27.1177,10,9,43.1871,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Neues Feld\DJI_0004.JPG,2025_Januar_09,Neues Feld,Flug 1,DJI_0004.JPG,4032,3024,1294,54,22,26.6472,10,9,42.603,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Neues Feld\DJI_0005.JPG,2025_Januar_09,Neues Feld,Flug 1,DJI_0005.JPG,4032,3024,1295,54,22,26.18,10,9,42.0167,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Neues Feld\DJI_0006.JPG,2025_Januar_09,Neues Feld,Flug 1,DJI_0006.JPG,4032,3024,1296,54,22,25.7008,10,9,41.4283,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Neues Feld\DJI_0007.JPG,2025_Januar_09,Neues Feld,Flug 1,DJI_0007.JPG,4032,3024,1297,54,22,25.2301,10,9,40.8481,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Neues Feld\DJI_0008.JPG,2025_Januar_09,Neues Feld,Flug 1,DJI_0008.JPG,4032,3024,1298,54,22,24.7639,10,9,40.2554,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Neues Feld\DJI_0009.JPG,2025_Januar_09,Neues Feld,Flug 1,DJI_0009.JPG,4032,3024,1299,54,22,24.289,10,9,39.6717,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Neues Feld\DJI_0010.JPG,2025_Januar_09,Neues Feld,Flug 1,DJI_0010.JPG,4032,3024,1300,54,22,23.8174,10,9,39.0829,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Neues Feld\DJI_0011.JPG,2025_Januar_09,Neues Feld,Flug 1,DJI_0011.JPG,4032,3024,1301,54,22,23.5387,10,9,38.7298,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Neues Feld\DJI_0012.JPG,2025_Januar_09,Neues Feld,Flug 1,DJI_0012.JPG,4032,3024,1302,54,22,23.9403,10,9,37.388,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Neues Feld\DJI_0013.JPG,2025_Januar_09,Neues Feld,Flug 1,DJI_0013.JPG,4032,3024,1303,54,22,24.4258,10,9,37.9889,735,1303,2,0.0107446,0.292186,0.0214892,0.0387126
Fotos Drohne\Kontrollfluege\2025_Januar_09\Neues Feld\DJI_0014.JPG,2025_Januar_09,Neues Feld,Flug 1,DJI_0014.JPG,4032,3024,1304,54,22,24.8955,10,9,38.5759,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Neues Feld\DJI_0015.JPG,2025_Januar_09,Neues Feld,Flug 1,DJI_0015.JPG,4032,3024,1305,54,22,25.3653,10,9,39.1671,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Neues Feld\DJI_0016.JPG,2025_Januar_09,Neues Feld,Flug 1,DJI_0016.JPG,4032,3024,1306,54,22,25.8393,10,9,39.7414,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Neues Feld\DJI_0017.JPG,2025_Januar_09,Neues Feld,Flug 1,DJI_0017.JPG,4032,3024,1307,54,22,26.3121,10,9,40.3385,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Neues Feld\DJI_0018.JPG,2025_Januar_09,Neues Feld,Flug 1,DJI_0018.JPG,4032,3024,1308,54,22,26.7788,10,9,40.9237,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Neues Feld\DJI_0019.JPG,2025_Januar_09,Neues Feld,Flug 1,DJI_0019.JPG,4032,3024,1309,54,22,27.2496,10,9,41.509,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Neues Feld\DJI_0020.JPG,2025_Januar_09,Neues Feld,Flug 1,DJI_0020.JPG,4032,3024,1310,54,22,27.72,10,9,42.0948,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Neues Feld\DJI_0021.JPG,2025_Januar_09,Neues Feld,Flug 1,DJI_0021.JPG,4032,3024,1311,54,22,28.1901,10,9,42.6837,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Neues Feld\DJI_0022.JPG,2025_Januar_09,Neues Feld,Flug 1,DJI_0022.JPG,4032,3024,1312,54,22,28.4754,10,9,43.029,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Neues Feld\DJI_0023.JPG,2025_Januar_09,Neues Feld,Flug 1,DJI_0023.JPG,4032,3024,1313,54,22,28.8888,10,9,41.7039,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Neues Feld\DJI_0024.JPG,2025_Januar_09,Neues Feld,Flug 1,DJI_0024.JPG,4032,3024,1314,54,22,28.4246,10,9,41.1015,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Neues Feld\DJI_0025.JPG,2025_Januar_09,Neues Feld,Flug 1,DJI_0025.JPG,4032,3024,1315,54,22,27.9541,10,9,40.524,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Neues Feld\DJI_0026.JPG,2025_Januar_09,Neues Feld,Flug 1,DJI_0026.JPG,4032,3024,1316,54,22,27.4832,10,9,39.9425,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Neues Feld\DJI_0027.JPG,2025_Januar_09,Neues Feld,Flug 1,DJI_0027.JPG,4032,3024,1317,54,22,27.0178,10,9,39.3636,736,1317,0,0.711859,0.349752,0.0287327,0.0349067
Fotos Drohne\Kontrollfluege\2025_Januar_09\Neues Feld\DJI_0028.JPG,2025_Januar_09,Neues Feld,Flug 1,DJI_0028.JPG,4032,3024,1318,54,22,26.5407,10,9,38.7713,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Neues Feld\DJI_0029.JPG,2025_Januar_09,Neues Feld,Flug 1,DJI_0029.JPG,4032,3024,1319,54,22,26.0676,10,9,38.187,737,1319,0,0.677811,0.39386,0.0197184,0.0383609
Fotos Drohne\Kontrollfluege\2025_Januar_09\Neues Feld\DJI_0030.JPG,2025_Januar_09,Neues Feld,Flug 1,DJI_0030.JPG,4032,3024,1320,54,22,25.125,10,9,37.0127,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Neues Feld\DJI_0031.JPG,2025_Januar_09,Neues Feld,Flug 1,DJI_0031.JPG,4032,3024,1321,54,22,24.6543,10,9,36.4229,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Neues Feld\DJI_0032.JPG,2025_Januar_09,Neues Feld,Flug 1,DJI_0032.JPG,4032,3024,1322,54,22,24.3749,10,9,36.0795,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Neues Feld\DJI_0033.JPG,2025_Januar_09,Neues Feld,Flug 1,DJI_0033.JPG,4032,3024,1323,54,22,24.7928,10,9,34.7461,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Neues Feld\DJI_0034.JPG,2025_Januar_09,Neues Feld,Flug 1,DJI_0034.JPG,4032,3024,1324,54,22,25.2673,10,9,35.3414,738,1324,1,0.488123,0.960013,0.0140062,0.0213836
Fotos Drohne\Kontrollfluege\2025_Januar_09\Neues Feld\DJI_0035.JPG,2025_Januar_09,Neues Feld,Flug 1,DJI_0035.JPG,4032,3024,1325,54,22,25.7368,10,9,35.9313,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Neues Feld\DJI_0036.JPG,2025_Januar_09,Neues Feld,Flug 1,DJI_0036.JPG,4032,3024,1326,54,22,26.2096,10,9,36.5115,,,,,,,
Fotos Drohne\Kontrollfluege\2025_Januar_09\Neues Feld\DJI_0037.JPG,2025_Januar_09,Neues Feld,Flug 1,DJI_0037.JPG,4032,3024,1327,54,22,26.6792,10,9,37.1074,739,1327,0,0.980555,0.185884,0.0175207,0.0339848
