,file_name_x,height_x_x,width_x_x,lat,lon,id_x,lon_degrees_x,lon_minutes_x,lon_seconds_x,lat_degrees_x,lat_minutes_x,lat_seconds_x,id_y_x,image_id_x,category_id_x,bbox,center_x,center_y,width_y,height_y,file_name_y,Date_str,Field,Flight,photo_name,height_x_y,width_x_y,lon_degrees_y,lon_minutes_y,lon_seconds_y,lat_degrees_y,lat_minutes_y,lat_seconds_y,id_y_y,image_id_y,category_id_y
110,C:\Users\247404\Documents\2024\ducks\test_2025\1868.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 42.0156}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 26.1766}",1868,54,22,26.1766,10,9,42.0156,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Januar_30\Neues Feld\DJI_0124.JPG,2025_Januar_30,Neues Feld,Flug 1,DJI_0124.JPG,4032.0,3024.0,54.0,22.0,26.1766,10.0,9.0,42.0156,,,
111,C:\Users\247404\Documents\2024\ducks\test_2025\1872.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 39.6698}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 24.2966}",1872,54,22,24.2966,10,9,39.6698,28.0,91.0,1.0,"{'center_x': 0.673958, 'center_y': 0.193365, 'width': 0.021005, 'height': 0.029984}",0.673958,0.193365,0.021005,0.029984,,,,,,,,,,,,,,,,
112,C:\Users\247404\Documents\2024\ducks\test_2025\1872.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 39.6698}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 24.2966}",1872,54,22,24.2966,10,9,39.6698,29.0,91.0,0.0,"{'center_x': 0.599128, 'center_y': 0.310562, 'width': 0.023232, 'height': 0.030662}",0.599128,0.310562,0.023232,0.030662,,,,,,,,,,,,,,,,
113,C:\Users\247404\Documents\2024\ducks\test_2025\1872.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 39.6698}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 24.2966}",1872,54,22,24.2966,10,9,39.6698,30.0,91.0,0.0,"{'center_x': 0.55234, 'center_y': 0.119462, 'width': 0.02245, 'height': 0.029188}",0.55234,0.119462,0.02245,0.029188,,,,,,,,,,,,,,,,
114,C:\Users\247404\Documents\2024\ducks\test_2025\1872.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 39.6698}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 24.2966}",1872,54,22,24.2966,10,9,39.6698,31.0,91.0,0.0,"{'center_x': 0.806771, 'center_y': 0.695004, 'width': 0.023822, 'height': 0.034812}",0.806771,0.695004,0.023822,0.034812,,,,,,,,,,,,,,,,
115,C:\Users\247404\Documents\2024\ducks\test_2025\1872.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 39.6698}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 24.2966}",1872,54,22,24.2966,10,9,39.6698,32.0,91.0,0.0,"{'center_x': 0.708785, 'center_y': 0.012729, 'width': 0.018924, 'height': 0.025458}",0.708785,0.012729,0.018924,0.025458,,,,,,,,,,,,,,,,
116,C:\Users\247404\Documents\2024\ducks\test_2025\1876.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 39.1635}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 25.3608}",1876,54,22,25.3608,10,9,39.1635,33.0,92.0,0.0,"{'center_x': 0.360633, 'center_y': 0.247731, 'width': 0.022817, 'height': 0.034738}",0.360633,0.247731,0.022817,0.034738,,,,,,,,,,,,,,,,
117,C:\Users\247404\Documents\2024\ducks\test_2025\1876.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 39.1635}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 25.3608}",1876,54,22,25.3608,10,9,39.1635,34.0,92.0,0.0,"{'center_x': 0.868414, 'center_y': 0.75391, 'width': 0.016977, 'height': 0.035352}",0.868414,0.75391,0.016977,0.035352,,,,,,,,,,,,,,,,
118,C:\Users\247404\Documents\2024\ducks\test_2025\1889.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 38.7652}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 26.544}",1889,54,22,26.544,10,9,38.7652,35.0,93.0,1.0,"{'center_x': 0.131087, 'center_y': 0.519808, 'width': 0.022943, 'height': 0.031516}",0.131087,0.519808,0.022943,0.031516,,,,,,,,,,,,,,,,
119,C:\Users\247404\Documents\2024\ducks\test_2025\1889.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 38.7652}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 26.544}",1889,54,22,26.544,10,9,38.7652,36.0,93.0,,"{'center_x': 0.533066, 'center_y': 0.879308, 'width': 0.025427, 'height': 0.03114}",0.533066,0.879308,0.025427,0.03114,,,,,,,,,,,,,,,,
120,C:\Users\247404\Documents\2024\ducks\test_2025\1889.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 38.7652}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 26.544}",1889,54,22,26.544,10,9,38.7652,37.0,93.0,0.0,"{'center_x': 0.186212, 'center_y': 0.448064, 'width': 0.023784, 'height': 0.030956}",0.186212,0.448064,0.023784,0.030956,,,,,,,,,,,,,,,,
121,C:\Users\247404\Documents\2024\ducks\test_2025\1889.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 38.7652}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 26.544}",1889,54,22,26.544,10,9,38.7652,38.0,93.0,0.0,"{'center_x': 0.296557, 'center_y': 0.538582, 'width': 0.026023, 'height': 0.029364}",0.296557,0.538582,0.026023,0.029364,,,,,,,,,,,,,,,,
122,C:\Users\247404\Documents\2024\ducks\test_2025\1889.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 38.7652}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 26.544}",1889,54,22,26.544,10,9,38.7652,39.0,93.0,0.0,"{'center_x': 0.174141, 'center_y': 0.955835, 'width': 0.019783, 'height': 0.030459}",0.174141,0.955835,0.019783,0.030459,,,,,,,,,,,,,,,,
123,C:\Users\247404\Documents\2024\ducks\test_2025\1889.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 38.7652}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 26.544}",1889,54,22,26.544,10,9,38.7652,40.0,93.0,,"{'center_x': 0.120295, 'center_y': 0.654536, 'width': 0.021113, 'height': 0.025489}",0.120295,0.654536,0.021113,0.025489,,,,,,,,,,,,,,,,
124,C:\Users\247404\Documents\2024\ducks\test_2025\1911.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 48.1046}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 30.217}",1911,54,22,30.217,10,9,48.1046,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Januar_30\Neues Feld Capture at Time\DJI_0052.JPG,2025_Januar_30,Neues Feld Capture at Time,Flug 1,DJI_0052.JPG,4032.0,3024.0,54.0,22.0,30.217,10.0,9.0,48.1046,,,
125,C:\Users\247404\Documents\2024\ducks\test_2025\1913.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 47.1515}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 29.3596}",1913,54,22,29.3596,10,9,47.1515,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Januar_30\Neues Feld Capture at Time\DJI_0054.JPG,2025_Januar_30,Neues Feld Capture at Time,Flug 1,DJI_0054.JPG,4032.0,3024.0,54.0,22.0,29.3596,10.0,9.0,47.1515,,,
126,C:\Users\247404\Documents\2024\ducks\test_2025\1918.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 48.6941}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 32.3361}",1918,54,22,32.3361,10,9,48.6941,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Januar_30\Neues Feld Capture at Time\DJI_0059.JPG,2025_Januar_30,Neues Feld Capture at Time,Flug 1,DJI_0059.JPG,4032.0,3024.0,54.0,22.0,32.3361,10.0,9.0,48.6941,,,
127,C:\Users\247404\Documents\2024\ducks\test_2025\1934.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 48.7293}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 30.768}",1934,54,22,30.768,10,9,48.7293,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0251.JPG,2025_Maerz_01,Altes Feld,Flug 1,DJI_0251.JPG,4032.0,3024.0,54.0,22.0,30.768,10.0,9.0,48.7293,,,
128,C:\Users\247404\Documents\2024\ducks\test_2025\1941.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 47.6121}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 31.3602}",1941,54,22,31.3602,10,9,47.6121,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0258.JPG,2025_Maerz_01,Altes Feld,Flug 1,DJI_0258.JPG,4032.0,3024.0,54.0,22.0,31.3602,10.0,9.0,47.6121,,,
129,C:\Users\247404\Documents\2024\ducks\test_2025\1947.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 50.5854}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 34.0291}",1947,54,22,34.0291,10,9,50.5854,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0264.JPG,2025_Maerz_01,Altes Feld,Flug 1,DJI_0264.JPG,4032.0,3024.0,54.0,22.0,34.0291,10.0,9.0,50.5854,,,
130,C:\Users\247404\Documents\2024\ducks\test_2025\1953.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 46.4476}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 31.9239}",1953,54,22,31.9239,10,9,46.4476,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0270.JPG,2025_Maerz_01,Altes Feld,Flug 1,DJI_0270.JPG,4032.0,3024.0,54.0,22.0,31.9239,10.0,9.0,46.4476,,,
131,C:\Users\247404\Documents\2024\ducks\test_2025\196.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 39.1525}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 25.3602}",196,54,22,25.3602,10,9,39.1525,,,,,,,,,Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0050.JPG,2024_Dezember_08,Neues Feld,Flug 1,DJI_0050.JPG,4032.0,3024.0,54.0,22.0,25.3602,10.0,9.0,39.1525,,,
132,C:\Users\247404\Documents\2024\ducks\test_2025\1961.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 45.2485}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 32.4499}",1961,54,22,32.4499,10,9,45.2485,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0278.JPG,2025_Maerz_01,Altes Feld,Flug 1,DJI_0278.JPG,4032.0,3024.0,54.0,22.0,32.4499,10.0,9.0,45.2485,,,
133,C:\Users\247404\Documents\2024\ducks\test_2025\1968.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 39.6747}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 24.2955}",1968,54,22,24.2955,10,9,39.6747,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Maerz_01\Neues feld\DJI_0210.JPG,2025_Maerz_01,Neues feld,Flug 1,DJI_0210.JPG,4032.0,3024.0,54.0,22.0,24.2955,10.0,9.0,39.6747,,,
134,C:\Users\247404\Documents\2024\ducks\test_2025\197.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 39.7381}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 25.832}",197,54,22,25.832,10,9,39.7381,,,,,,,,,Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0051.JPG,2024_Dezember_08,Neues Feld,Flug 1,DJI_0051.JPG,4032.0,3024.0,54.0,22.0,25.832,10.0,9.0,39.7381,,,
135,C:\Users\247404\Documents\2024\ducks\test_2025\1973.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 38.5681}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 24.894}",1973,54,22,24.894,10,9,38.5681,41.0,105.0,0.0,"{'center_x': 0.011854, 'center_y': 0.073168, 'width': 0.017307, 'height': 0.034118}",0.011854,0.073168,0.017307,0.034118,,,,,,,,,,,,,,,,
136,C:\Users\247404\Documents\2024\ducks\test_2025\1991.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 36.422}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 24.6535}",1991,54,22,24.6535,10,9,36.422,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Maerz_01\Neues feld\DJI_0233.JPG,2025_Maerz_01,Neues feld,Flug 1,DJI_0233.JPG,4032.0,3024.0,54.0,22.0,24.6535,10.0,9.0,36.422,,,
137,C:\Users\247404\Documents\2024\ducks\test_2025\1997.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 37.0969}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 26.6891}",1997,54,22,26.6891,10,9,37.0969,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Maerz_01\Neues feld\DJI_0239.JPG,2025_Maerz_01,Neues feld,Flug 1,DJI_0239.JPG,4032.0,3024.0,54.0,22.0,26.6891,10.0,9.0,37.0969,,,
138,C:\Users\247404\Documents\2024\ducks\test_2025\2011.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 48.1885}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 30.2864}",2011,54,22,30.2864,10,9,48.1885,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Maerz_04\Altes Feld\DJI_0050.JPG,2025_Maerz_04,Altes Feld,Flug 1,DJI_0050.JPG,4032.0,3024.0,54.0,22.0,30.2864,10.0,9.0,48.1885,,,
139,C:\Users\247404\Documents\2024\ducks\test_2025\2015.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 46.5253}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 30.3828}",2015,54,22,30.3828,10,9,46.5253,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Maerz_04\Altes Feld\DJI_0054.JPG,2025_Maerz_04,Altes Feld,Flug 1,DJI_0054.JPG,4032.0,3024.0,54.0,22.0,30.3828,10.0,9.0,46.5253,,,
140,C:\Users\247404\Documents\2024\ducks\test_2025\2017.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 47.6064}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 31.3643}",2017,54,22,31.3643,10,9,47.6064,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Maerz_04\Altes Feld\DJI_0056.JPG,2025_Maerz_04,Altes Feld,Flug 1,DJI_0056.JPG,4032.0,3024.0,54.0,22.0,31.3643,10.0,9.0,47.6064,,,
141,C:\Users\247404\Documents\2024\ducks\test_2025\2024.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 48.6164}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 33.8773}",2024,54,22,33.8773,10,9,48.6164,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Maerz_04\Altes Feld\DJI_0063.JPG,2025_Maerz_04,Altes Feld,Flug 1,DJI_0063.JPG,4032.0,3024.0,54.0,22.0,33.8773,10.0,9.0,48.6164,,,
142,C:\Users\247404\Documents\2024\ducks\test_2025\2033.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 44.1727}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 31.4713}",2033,54,22,31.4713,10,9,44.1727,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Maerz_04\Altes Feld\DJI_0072.JPG,2025_Maerz_04,Altes Feld,Flug 1,DJI_0072.JPG,4032.0,3024.0,54.0,22.0,31.4713,10.0,9.0,44.1727,,,
143,C:\Users\247404\Documents\2024\ducks\test_2025\2034.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 44.6985}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 31.9586}",2034,54,22,31.9586,10,9,44.6985,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Maerz_04\Altes Feld\DJI_0073.JPG,2025_Maerz_04,Altes Feld,Flug 1,DJI_0073.JPG,4032.0,3024.0,54.0,22.0,31.9586,10.0,9.0,44.6985,,,
144,C:\Users\247404\Documents\2024\ducks\test_2025\205.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 41.1101}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 28.423}",205,54,22,28.423,10,9,41.1101,,,,,,,,,Fotos Drohne\Kontrollfluege\2024_Dezember_08\Neues Feld\DJI_0059.JPG,2024_Dezember_08,Neues Feld,Flug 1,DJI_0059.JPG,4032.0,3024.0,54.0,22.0,28.423,10.0,9.0,41.1101,,,
145,C:\Users\247404\Documents\2024\ducks\test_2025\2056.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 40.3264}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 26.3106}",2056,54,22,26.3106,10,9,40.3264,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Maerz_04\Neues Feld\DJI_0016.JPG,2025_Maerz_04,Neues Feld,Flug 1,DJI_0016.JPG,4032.0,3024.0,54.0,22.0,26.3106,10.0,9.0,40.3264,,,
146,C:\Users\247404\Documents\2024\ducks\test_2025\2076.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 37.0883}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 26.6839}",2076,54,22,26.6839,10,9,37.0883,42.0,116.0,1.0,"{'center_x': 0.983372, 'center_y': 0.023461, 'width': 0.016489, 'height': 0.03519}",0.983372,0.023461,0.016489,0.03519,,,,,,,,,,,,,,,,
147,C:\Users\247404\Documents\2024\ducks\test_2025\2076.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 37.0883}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 26.6839}",2076,54,22,26.6839,10,9,37.0883,43.0,116.0,1.0,"{'center_x': 0.988179, 'center_y': 0.326564, 'width': 0.017978, 'height': 0.034599}",0.988179,0.326564,0.017978,0.034599,,,,,,,,,,,,,,,,
148,C:\Users\247404\Documents\2024\ducks\test_2025\2109.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 44.8172}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 30.4563}",2109,54,22,30.4563,10,9,44.8172,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Maerz_07\Altes feld\DJI_0071.JPG,2025_Maerz_07,Altes feld,Flug 1,DJI_0071.JPG,4032.0,3024.0,54.0,22.0,30.4563,10.0,9.0,44.8172,,,
149,C:\Users\247404\Documents\2024\ducks\test_2025\2115.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 45.7886}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 32.9397}",2115,54,22,32.9397,10,9,45.7886,,,,,,,,,,,,,,,,,,,,,,,,
150,C:\Users\247404\Documents\2024\ducks\test_2025\2131.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 37.3982}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 23.948}",2131,54,22,23.948,10,9,37.3982,44.0,119.0,0.0,"{'center_x': 0.360534, 'center_y': 0.328714, 'width': 0.015998, 'height': 0.032252}",0.360534,0.328714,0.015998,0.032252,,,,,,,,,,,,,,,,
151,C:\Users\247404\Documents\2024\ducks\test_2025\2131.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 37.3982}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 23.948}",2131,54,22,23.948,10,9,37.3982,45.0,119.0,0.0,"{'center_x': 0.439552, 'center_y': 0.297327, 'width': 0.021128, 'height': 0.030208}",0.439552,0.297327,0.021128,0.030208,,,,,,,,,,,,,,,,
152,C:\Users\247404\Documents\2024\ducks\test_2025\2131.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 37.3982}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 23.948}",2131,54,22,23.948,10,9,37.3982,46.0,119.0,0.0,"{'center_x': 0.28608, 'center_y': 0.526427, 'width': 0.023383, 'height': 0.030058}",0.28608,0.526427,0.023383,0.030058,,,,,,,,,,,,,,,,
153,C:\Users\247404\Documents\2024\ducks\test_2025\2137.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 40.9082}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 26.7835}",2137,54,22,26.7835,10,9,40.9082,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Maerz_07\Neues feld\DJI_0018.JPG,2025_Maerz_07,Neues feld,Flug 1,DJI_0018.JPG,4032.0,3024.0,54.0,22.0,26.7835,10.0,9.0,40.9082,,,
154,C:\Users\247404\Documents\2024\ducks\test_2025\2145.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 39.9416}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 27.4835}",2145,54,22,27.4835,10,9,39.9416,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Maerz_07\Neues feld\DJI_0026.JPG,2025_Maerz_07,Neues feld,Flug 1,DJI_0026.JPG,4032.0,3024.0,54.0,22.0,27.4835,10.0,9.0,39.9416,,,
155,C:\Users\247404\Documents\2024\ducks\test_2025\2148.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 38.1842}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 26.0717}",2148,54,22,26.0717,10,9,38.1842,47.0,122.0,0.0,"{'center_x': 0.137353, 'center_y': 0.565414, 'width': 0.018155, 'height': 0.031392}",0.137353,0.565414,0.018155,0.031392,,,,,,,,,,,,,,,,
156,C:\Users\247404\Documents\2024\ducks\test_2025\2148.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 38.1842}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 26.0717}",2148,54,22,26.0717,10,9,38.1842,48.0,122.0,0.0,"{'center_x': 0.59597, 'center_y': 0.734252, 'width': 0.019293, 'height': 0.035679}",0.59597,0.734252,0.019293,0.035679,,,,,,,,,,,,,,,,
157,C:\Users\247404\Documents\2024\ducks\test_2025\2148.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 38.1842}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 26.0717}",2148,54,22,26.0717,10,9,38.1842,49.0,122.0,0.0,"{'center_x': 0.950678, 'center_y': 0.109601, 'width': 0.019596, 'height': 0.024997}",0.950678,0.109601,0.019596,0.024997,,,,,,,,,,,,,,,,
158,C:\Users\247404\Documents\2024\ducks\test_2025\2148.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 38.1842}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 26.0717}",2148,54,22,26.0717,10,9,38.1842,50.0,122.0,0.0,"{'center_x': 0.943472, 'center_y': 0.473685, 'width': 0.018989, 'height': 0.034002}",0.943472,0.473685,0.018989,0.034002,,,,,,,,,,,,,,,,
159,C:\Users\247404\Documents\2024\ducks\test_2025\2148.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 38.1842}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 26.0717}",2148,54,22,26.0717,10,9,38.1842,51.0,122.0,1.0,"{'center_x': 0.880979, 'center_y': 0.664534, 'width': 0.016074, 'height': 0.028608}",0.880979,0.664534,0.016074,0.028608,,,,,,,,,,,,,,,,
160,C:\Users\247404\Documents\2024\ducks\test_2025\2148.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 38.1842}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 26.0717}",2148,54,22,26.0717,10,9,38.1842,52.0,122.0,0.0,"{'center_x': 0.3685, 'center_y': 0.500646, 'width': 0.01774, 'height': 0.034905}",0.3685,0.500646,0.01774,0.034905,,,,,,,,,,,,,,,,
161,C:\Users\247404\Documents\2024\ducks\test_2025\2177.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 47.6066}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 31.363}",2177,54,22,31.363,10,9,47.6066,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Maerz_10\Altes Feld\DJI_0057.JPG,2025_Maerz_10,Altes Feld,Flug 1,DJI_0057.JPG,4032.0,3024.0,54.0,22.0,31.363,10.0,9.0,47.6066,,,
162,C:\Users\247404\Documents\2024\ducks\test_2025\2184.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 49.1518}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 34.3465}",2184,54,22,34.3465,10,9,49.1518,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Maerz_10\Altes Feld\DJI_0064.JPG,2025_Maerz_10,Altes Feld,Flug 1,DJI_0064.JPG,4032.0,3024.0,54.0,22.0,34.3465,10.0,9.0,49.1518,,,
163,C:\Users\247404\Documents\2024\ducks\test_2025\2189.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 46.4435}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 31.915}",2189,54,22,31.915,10,9,46.4435,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Maerz_10\Altes Feld\DJI_0069.JPG,2025_Maerz_10,Altes Feld,Flug 1,DJI_0069.JPG,4032.0,3024.0,54.0,22.0,31.915,10.0,9.0,46.4435,,,
164,C:\Users\247404\Documents\2024\ducks\test_2025\2191.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 45.361}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 30.9419}",2191,54,22,30.9419,10,9,45.361,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Maerz_10\Altes Feld\DJI_0071.JPG,2025_Maerz_10,Altes Feld,Flug 1,DJI_0071.JPG,4032.0,3024.0,54.0,22.0,30.9419,10.0,9.0,45.361,,,
165,C:\Users\247404\Documents\2024\ducks\test_2025\2196.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 44.708}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 31.9613}",2196,54,22,31.9613,10,9,44.708,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Maerz_10\Altes Feld\DJI_0076.JPG,2025_Maerz_10,Altes Feld,Flug 1,DJI_0076.JPG,4032.0,3024.0,54.0,22.0,31.9613,10.0,9.0,44.708,,,
